parcelid,neighborhood,latitude,longitude
05544179,F510,35.26734381,-80.95575952
05703612,F710,35.26174732,-80.90247043
15114309,P342,35.17869719,-80.84384228
15114410,P342,35.17740482,-80.84008401
13901444,N929,35.18268316,-80.63303963
14918104,O710,35.17929511,-80.8618785
14920209,O710,35.17369334,-80.85783124
14921131,O710,35.18328084,-80.85956642
05517250,F506,35.26022754,-80.94766932
15103375,P110,35.1912673,-80.84905388
02764112,C701,35.35502409,-80.79507175
15308402,P338,35.1894346,-80.82408001
06511202,G512,35.25333167,-80.87643897
00110282,A141,35.48310978,-80.8960776
00111105,A113,35.49610199,-80.91378348
00111208,A113,35.49635901,-80.91247559
00115132,A133,35.5010785,-80.89215131
00117753,OF10,35.48801487,-80.87721242
05713102,F701,35.26548141,-80.92386076
02946139,C911,35.3589359,-80.77827466
05902207,F910,35.25169716,-80.90235524
02948148,C947,35.3765613,-80.75798395
02948309,C947,35.37579973,-80.75758991
22901509,W929,35.03218753,-80.83296289
02912682,C930,35.3430836,-80.75250806
02928209,C949,35.37658364,-80.76955046
05121635,F109,35.29783072,-80.68606189
05121658,F109,35.29744155,-80.68708194
19918255,T915,35.1461222,-80.98138685
11907716,O510,35.21492676,-80.86480992
11908502,O510,35.21675378,-80.86393788
12108703,M312,35.20434575,-80.85249203
12110434,M110,35.20269753,-80.8553403
19905619,T932,35.10857495,-80.99418544
16104329,Q110,35.19773446,-80.78420676
16109207,Q103,35.18843727,-80.77776902
16308203,S511,35.1773477,-80.79184768
16503108,Q505,35.18449192,-80.73454054
06130110,G101,35.24367145,-80.9323779
06305356,G309,35.2533821,-80.89990215
06306730,G305,35.26558659,-80.88919365
15906421,P902,35.19834693,-80.78654707
21730233,V725,35.08951777,-81.01989023
21719415,V714,35.07016053,-81.0403664
20123446,U120,35.11203263,-80.98372241
20123668,U112,35.11006735,-80.98238817
11134130,L117,35.26165981,-80.6656265
02514816,C513,35.33982814,-80.86824592
00540588,A525,35.47082371,-80.85595446
00540654,A525,35.47078197,-80.8526307
03133367,D118,35.29825653,-80.93869976
00934311,A905,35.42606914,-80.84819687
13726404,N718,35.18932785,-80.67347752
03925641,D911,35.29288053,-80.88026492
03925691,D911,35.29552502,-80.88128445
02114516,C104,35.38532593,-80.79323408
05325418,F313,35.28435889,-80.97669692
20919166,U909,35.12095661,-80.84041689
02942329,C907,35.37628736,-80.77003237
02966106,C941,35.35875188,-80.74742736
02968109,C930,35.346309,-80.75713336
22903560,W959,35.01710228,-80.8286877
02943401,C921,35.38480552,-80.77510228
21910117,V915,35.07184173,-81.0000923
19916147,T904,35.14100585,-81.01003084
22335581,W369,35.0474751,-80.87354763
22335634,W309,35.05135551,-80.87096879
22344215,W322,35.0598187,-80.83183157
00906133,A908,35.4097244,-80.88281447
22702321,W703,35.11690017,-80.73511225
00754113,A744,35.45939709,-80.82253176
23113243,X134,35.04685836,-80.76606107
22721618,W964,35.10553521,-80.72705986
16514215,Q510,35.17098929,-80.74143711
22123206,W109,35.07717131,-80.85088425
22123234,W109,35.07452184,-80.85044503
22128212,W109,35.07812282,-80.85538798
22129117,W109,35.07952903,-80.84891486
16704126,Q718,35.16761703,-80.90172678
00107164,A158,35.46353736,-80.93292463
02946175,C911,35.36098712,-80.77851539
02950244,C911,35.35504757,-80.77713086
02950334,C911,35.35639666,-80.77596572
02934243,C901,35.35459711,-80.76927772
02936318,C937,35.3451019,-80.76357595
22903304,W960,35.01937407,-80.82698384
04922206,E922,35.28377653,-80.75007231
11907417,O510,35.21461438,-80.86867257
12110417,M110,35.20024781,-80.85538019
12111409,M310,35.20336739,-80.84821872
12302913,M310,35.21356251,-80.851233
16105121,Q102,35.19369315,-80.77554621
16105213,Q110,35.19593671,-80.77981051
16302163,Q311,35.18887002,-80.76455842
16311205,S511,35.17024874,-80.77743919
16313121,S511,35.17108042,-80.77621518
16503115,Q505,35.18596137,-80.73533799
16506410,Q505,35.18085452,-80.7336025
16514229,Q510,35.17091897,-80.74256094
05510225,F516,35.27512611,-80.95342159
06122701,G101,35.24085771,-80.91756276
05516221,F506,35.26513095,-80.94375428
06304201,G310,35.25566792,-80.8939058
06511306,G512,35.25287726,-80.87743812
23109510,X118,35.07047792,-80.72705769
00512604,A553,35.47747769,-80.88685584
03519849,D513,35.29781566,-80.9067811
05540511,F508,35.26330723,-80.94590775
05549117,F501,35.27305795,-80.97029387
02514623,C513,35.34223899,-80.86405123
05916371,F712,35.26492895,-80.92838549
02934123,C901,35.3514689,-80.76115492
01312269,B315,35.41489815,-80.92681359
02939124,C910,35.34734047,-80.7082282
02951117,C947,35.3750744,-80.7490154
02951135,C947,35.37440304,-80.74734065
02951531,C947,35.37220415,-80.75375835
02942319,C907,35.37802464,-80.7709565
22345384,W354,35.04721346,-80.8687259
22349272,W313,35.06909412,-80.83033203
21921129,V910,35.10766874,-80.96423496
21921324,V910,35.10851271,-80.96673451
22314608,W325,35.03387021,-80.83511679
16716605,Q715,35.14597732,-80.92126587
05325129,F313,35.28727708,-80.98164304
19905171,T932,35.11079245,-80.99587311
19927161,T907,35.1697283,-80.98340714
02118304,C104,35.38947063,-80.799851
21732109,V705,35.08172966,-81.04869543
01911251,B909,35.38259,-80.8255074
02772204,C745,35.36301877,-80.80950626
00934107,A905,35.43106967,-80.85427591
21722454,V732,35.09008021,-81.03425325
01502346,B521,35.40655896,-80.91541519
21714421,V731,35.0536326,-81.02779532
21714455,V731,35.05518975,-81.0286628
21714719,V731,35.05230702,-81.03441033
21731238,V731,35.05195353,-81.0396236
03710510,D741,35.32397858,-80.86865917
01319137,B319,35.41951852,-80.93789265
03717754,D742,35.32165686,-80.85127272
09502514,J112,35.23355145,-80.80604703
10818325,K822,35.24065395,-80.70505939
10818357,K822,35.2418377,-80.70537825
10818367,K822,35.24259753,-80.70583244
02946334,C911,35.358684,-80.7764992
02937121,C903,35.33873164,-80.70778182
02938330,C910,35.34147033,-80.71515731
02939222,C910,35.34414607,-80.71043004
05150175,F121,35.30258542,-80.71592765
19925756,T907,35.17133133,-80.9833157
23112121,X102,35.06041571,-80.75989001
01911208,B909,35.38420576,-80.82772548
21730570,V725,35.08892621,-81.02047024
01717311,CRB710,35.39494129,-80.86889647
01717313,CRB710,35.39494129,-80.86889647
01707374,B719,35.39545489,-80.84223589
01717322,CRB710,35.39494129,-80.86889647
23123145,X103,35.0533562,-80.76000776
00934179,A905,35.43026739,-80.85411477
19954323,T935,35.15025906,-80.97308003
21714522,V731,35.0537838,-81.03091224
21714717,V731,35.05228099,-81.03415102
21731251,V731,35.05358857,-81.03451506
22337542,W368,35.04711878,-80.83406373
11120207,L135,35.22860305,-80.64767194
22917401,W968,35.04871207,-80.7798494
21729356,V711,35.07358627,-81.02340169
03710512,D741,35.32372519,-80.8688034
01319128,B319,35.41703847,-80.93940626
10818369,K822,35.24291659,-80.70609578
02936533,C948,35.34740494,-80.75976004
11110405,L131,35.22164892,-80.66180389
02946227,C911,35.35920763,-80.78152642
06712304,G711,35.2350271,-80.89572952
06911544,G907,35.26040907,-80.86585921
07109115,G517,35.24169344,-80.87299152
22505121,W535,35.06460789,-80.80626594
22525133,W511,35.06905858,-80.78825132
22534282,W528,35.08015991,-80.78401202
08112511,I105,35.22756977,-80.8211254
08113411,I105,35.22927757,-80.81860416
08114506,I105,35.23236557,-80.81626444
08116320,I105,35.22907926,-80.81413741
02941276,C902,35.37467677,-80.77635607
11307547,L311,35.22899385,-81.00227519
04302237,E330,35.30782603,-80.81962029
05911107,F917,35.24916393,-80.93157437
06105217,G713,35.23226048,-80.89653466
21735248,V714,35.06576155,-81.03899602
19915239,T920,35.14236563,-81.00499548
22150328,W124,35.06445795,-80.88649593
17103206,R112,35.17206425,-80.86418126
17103232,R112,35.17035571,-80.8600666
17111702,R112,35.16445998,-80.86348996
17111806,R112,35.16407869,-80.86447656
00754350,A744,35.46544213,-80.81695924
00754413,A744,35.46851782,-80.82080577
22320349,W356,35.04602703,-80.82608307
19921234,T915,35.1492825,-81.00030725
02116228,C107,35.38220916,-80.79999033
02116252,C107,35.37942328,-80.8032535
21904651,V917,35.08731536,-80.97591212
10810264,K815,35.23723081,-80.67491838
01921342,B926,35.41108351,-80.81825734
21933164,V917,35.09501136,-80.98242602
11120710,L135,35.22995584,-80.64538367
05320232,F927,35.26830378,-80.9799046
03116404,D130,35.3153075,-80.9847035
02769158,C701,35.31267557,-80.79122457
17125208,R120,35.15021441,-80.84654579
11139349,L107,35.24632358,-80.66669624
11139412,L107,35.24878147,-80.66540445
01110517,B114,35.42786427,-80.7648955
01115133,B113,35.43612962,-80.80977838
01706521,B703,35.37918193,-80.83848524
17322143,R311,35.12983653,-80.85994434
17325326,R311,35.12990013,-80.85571543
05519164,F517,35.26988501,-80.96141377
10806970,K813,35.23178066,-80.68408247
05713213,F714,35.2686401,-80.92144963
22352265,W340,35.02492331,-80.83953944
06915223,G907,35.26823127,-80.86377938
07109520,G517,35.23990592,-80.87434634
00713326,A738,35.46375439,-80.83257608
00713430,A738,35.46116928,-80.8352746
00713668,A738,35.46177376,-80.84076579
11335663,L311,35.22116169,-80.99853034
11335652,L311,35.21929651,-80.99747099
19925159,T908,35.16883103,-80.97699457
22140243,W113,35.07691331,-80.86441685
02975331,C918,35.38473559,-80.76797607
02975812,C932,35.38734752,-80.76148255
02948113,C947,35.37231109,-80.75810584
02949135,C920,35.38095628,-80.75507784
02976250,C932,35.38986821,-80.76052923
02952208,C913,35.36025298,-80.75686476
02948202,C947,35.37473442,-80.75900533
06706708,G710,35.22683372,-80.88564249
06913517,G906,35.26235107,-80.87530172
07106107,G517,35.2371529,-80.87631747
22504414,W525,35.05641582,-80.81043794
22505418,W536,35.06732071,-80.80436463
22527212,W510,35.07326353,-80.79091148
22528215,W516,35.06656909,-80.78177943
22532303,W536,35.06976032,-80.80149496
15513301,P536,35.18895969,-80.81761172
15712322,P710,35.18081249,-80.80074382
15714108,P712,35.18662823,-80.79405868
02912611,C930,35.34378934,-80.75132801
02913228,C930,35.34746902,-80.75501493
02937111,C903,35.34042666,-80.70706794
02940117,C910,35.34624226,-80.71518739
02769211,C760,35.31663038,-80.79066957
02771311,C759,35.35845038,-80.79682537
02942219,C907,35.37653799,-80.77330468
02966247,C941,35.35708422,-80.74576593
02772354,C745,35.3590264,-80.80934426
11102430,L102,35.24647494,-80.67613037
01943501,B925,35.41914069,-80.81520496
01513313,B524,35.3854352,-80.90599108
00728406,A745,35.47844993,-80.82206692
01741325,B721,35.39684291,-80.84662085
01741334,B721,35.39570226,-80.84585202
05914517,F917,35.2598647,-80.92936484
05919238,F923,35.25556065,-80.93410315
10518414,K518,35.28453407,-80.68809684
05926352,F911,35.25174888,-80.92156528
22150392,W124,35.0644809,-80.88558837
17111113,R112,35.16480178,-80.86671708
17120328,R123,35.15773999,-80.86695621
17302520,R312,35.15152194,-80.87222376
17303405,R312,35.14849464,-80.86778773
01502364,B521,35.4100198,-80.91595583
03518409,D519,35.30711897,-80.91586644
01911271,B909,35.3847482,-80.826454
19921181,T915,35.14982797,-81.00049448
21721314,V724,35.08547701,-81.03631321
13103227,N303,35.20880348,-80.7681693
23109224,X118,35.06769946,-80.72943901
01921401,B926,35.4121481,-80.81838446
06507378,G514,35.25125199,-80.89099266
02922145,C944,35.37085437,-80.75426416
03119144,D123,35.32464833,-80.95677546
10818860,K822,35.24584383,-80.70321477
11139308,L107,35.24724071,-80.66758623
11139317,L107,35.24873153,-80.66754365
11139421,L107,35.24797994,-80.66448117
17315629,R920,35.140362,-80.85082351
11113162,L139,35.22133984,-80.67254263
01706303,B703,35.37742432,-80.84097685
17315305,R303,35.13929627,-80.85527599
02124164,C102,35.40879542,-80.77594919
07510554,H512,35.24922687,-80.84124565
00907830,A933,35.42829812,-80.88112279
00174306,A146,35.49761007,-80.88433498
06912202,G907,35.26372259,-80.85918379
06916203,G907,35.26890454,-80.8576281
07107111,G912,35.24056138,-80.86391497
08905521,I910,35.27142935,-80.78915407
08905540,I910,35.27170613,-80.78975478
08909208,I910,35.26732616,-80.78677988
22937809,W943,35.0250115,-80.82108501
02975414,C918,35.38523795,-80.76786837
03315373,D302,35.33782462,-80.87963732
02943388,C921,35.38240614,-80.7771428
02949131,C920,35.38035296,-80.75589417
02950332,C911,35.35657652,-80.77549861
22713202,W732,35.08847355,-80.74521446
22727156,W902,35.09798125,-80.73657449
22727243,W902,35.098953,-80.73882588
03120462,D119,35.3250744,-80.97039507
22943350,W956,35.02120552,-80.82282484
22310412,W331,35.05034663,-80.86008668
22313660,W372,35.04192644,-80.8591962
03520272,D515,35.30311816,-80.91079698
01322130,B316,35.40562192,-80.95399875
05922514,F928,35.26829189,-80.93817603
22702409,W709,35.11337666,-80.7260305
22703540,W716,35.10859938,-80.74300635
22712403,W737,35.08124074,-80.74677274
22713303,W732,35.08804495,-80.74236156
21128140,V153,35.11448479,-80.77918491
22319328,W350,35.04047468,-80.83317926
02536120,C513,35.3396091,-80.86314063
05142227,F120,35.30746659,-80.69039826
01937230,B916,35.40436959,-80.81962457
01943757,B925,35.42301484,-80.81369106
02114258,C104,35.38201525,-80.79572923
21722514,V732,35.09054604,-81.03744805
21722560,V732,35.09142478,-81.03909837
04114451,E116,35.28627478,-80.84689197
11103829,L103,35.24150214,-80.67357537
11103831,L103,35.24158582,-80.67325636
13730214,N727,35.17766802,-80.6544382
21733619,V724,35.07752178,-81.0320338
07708318,H702,35.2611196,-80.82924017
19315257,T332,35.15421687,-80.711552
00754129,A744,35.46533445,-80.82230783
06903938,G911,35.25175074,-80.86223528
02948407,C920,35.37646693,-80.75585113
02942339,C907,35.3754005,-80.77192039
02944133,C907,35.38003402,-80.77411443
15720724,P709,35.18045566,-80.77784153
02953142,C947,35.37655004,-80.74979432
02957303,C905,35.34887562,-80.74753738
02950213,C911,35.35477554,-80.77466169
09304217,J311,35.23987801,-80.78768898
09313218,J312,35.23089046,-80.7766126
09313329,J312,35.23051944,-80.77544242
13527295,N501,35.16528048,-80.66817391
09505367,J515,35.22866308,-80.79913168
21733740,V724,35.07861731,-81.03402872
13512320,N530,35.18024798,-80.71369483
01943408,B925,35.41973666,-80.81644457
19344171,T301,35.14580668,-80.70307929
21932138,V911,35.09200841,-80.98497058
22110141,W120,35.06693416,-80.88722112
22739239,W713,35.09045484,-80.71521611
22750208,W713,35.09850615,-80.71056914
22752409,W715,35.09287165,-80.70550001
17508232,P339,35.1764843,-80.83661663
05509324,F522,35.28006233,-80.9623864
01105240,B126,35.44426393,-80.82673885
20508230,U518,35.0915612,-80.89192252
05509531,F522,35.28303523,-80.96053864
21730631,V734,35.08355331,-81.02529314
21705189,V726,35.07178389,-81.02037849
21730620,V734,35.08356868,-81.02586952
02103387,C114,35.39989704,-80.80139411
00110264,A141,35.48256945,-80.89471683
00111305,A113,35.49502673,-80.91118145
00132258,A131,35.46675198,-80.9370032
00104243,A127,35.45808199,-80.89059496
02939227,C910,35.34435336,-80.71199882
00101464,A101,35.42865498,-80.92825137
00140316,A152,35.49139842,-80.88256526
02950362,C911,35.35652001,-80.77438439
02966207,C941,35.35468064,-80.74486015
02966225,C941,35.35631535,-80.7449718
02950265,C911,35.35460681,-80.77938846
09507611,J511,35.22183434,-80.80815348
09510252,J510,35.22081572,-80.79340115
09511116,J510,35.2215621,-80.78387565
09511325,J510,35.22176633,-80.78811278
23119234,X121,35.06928286,-80.76269826
05717417,F713,35.26926968,-80.9239617
11322710,L312,35.22516752,-81.00652336
04507409,E530TH,35.28144007,-80.79570515
04507460,E530TH,35.27921504,-80.79744931
01935128,B927,35.38685654,-80.80462341
17909115,R919,35.13237918,-80.84147411
17909406,R919,35.13468934,-80.84404932
15710308,P712,35.18716138,-80.7952898
18102149,S141,35.18500151,-80.81419576
18103135,S141,35.18065518,-80.81111758
18105304,S140,35.18046056,-80.82545573
22320154,W353,35.0447104,-80.82768416
00717132,A701,35.46334377,-80.79234621
00748339,A740,35.45869086,-80.78479166
02906124,C909,35.34030507,-80.70489994
02906666,C909,35.34219554,-80.70511831
13906350,N929,35.19038728,-80.6305961
05922521,F928,35.26870883,-80.93729747
01937204,B916,35.40310669,-80.82422145
10508519,K529,35.26976785,-80.72762906
10508563,K529,35.268563,-80.72990535
10508148,K529,35.27037777,-80.72747431
11308401,L314,35.21964124,-81.00252345
07110562,G912,35.24139928,-80.86351576
11121749,L141,35.23648395,-80.6485344
11121774,L141,35.23475714,-80.64872345
18508115,S540,35.16507632,-80.79672014
13531343,N522,35.15875627,-80.69260697
21722551,V732,35.09155944,-81.04035375
04305844,E320,35.31358443,-80.82928225
04114247,E116,35.28694589,-80.84596776
01946388,B917,35.40876662,-80.83384996
07113709,G517,35.24371704,-80.87388649
07502145,H508,35.26662721,-80.85013255
07507906,H505,35.25594799,-80.85091824
11103804,L103,35.24007046,-80.67207275
10508589,K529,35.26791561,-80.72860526
06307224,G310,35.26139632,-80.89482253
19315203,T332,35.15551975,-80.70947457
02945233,C921,35.38469871,-80.77876334
02943216,C921,35.38050286,-80.77698698
02948373,C920,35.37803182,-80.75494235
02950340,C911,35.35649963,-80.77748728
09104237,J114,35.25059481,-80.78636988
09110713,J113,35.24879389,-80.79984373
17701116,R720,35.16252569,-80.83074497
17703110,R711,35.15919917,-80.84197391
17907210,R919,35.13861264,-80.84318398
02755149,C750,35.35896781,-80.78487816
04113201,E121,35.28843872,-80.84471606
00934657,A905,35.42875209,-80.85439833
05325153,F313,35.28895076,-80.98622873
21731151,V731,35.05364907,-81.03617354
10515528,K514,35.27322694,-80.69228561
10515537,K514,35.27178347,-80.69147173
08315822,CRI310,35.23869161,-80.80069348
11122623,L135,35.22925965,-80.63887886
11122661,L135,35.22958165,-80.63697448
05509348,F522,35.2809757,-80.96289174
04113472,E121,35.29046808,-80.84652154
05509518,F522,35.28153326,-80.9602771
22747402,W732,35.08206913,-80.74782623
22761234,W729,35.09838178,-80.72964493
22764155,W735,35.0984948,-80.75916319
17509512,R510,35.17067939,-80.84094556
17510107,R510,35.16559623,-80.84290899
21705222,V718,35.07333488,-81.01250675
05509625,F522,35.28214934,-80.95805768
01122258,B125,35.44096609,-80.83195195
19911271,T938,35.12606634,-81.01450424
00141225,A122,35.47738669,-80.90754761
00143137,A133,35.50208963,-80.88019261
00101310,A101,35.43222936,-80.93627765
00101325,A101,35.43658943,-80.93476033
00101334,A101,35.43537673,-80.93855341
02942230,C907,35.37655433,-80.77153158
02972121,C901,35.36366737,-80.75878351
